subj_idx,stim,rt,response
0,A1,1.33760955027834,1
0,B0,0.781871583662386,1
0,N5,0.551565759659378,0
0,B5,1.37599385427884,1
0,A2,0.499830393397833,0
0,N6,0.705102975661383,0
0,N2,0.583274532529357,0
0,B1,0.831938067141301,1
0,B2,0.948759861925435,1
0,B1,0.653367609399838,1
0,N1,0.588281180877249,0
0,A1,0.581605649746727,0
0,N2,0.723460686270319,0
0,A4,0.519856986789399,0
0,A3,1.03637620801354,1
0,N1,0.721791803487688,0
0,B3,0.849461336358921,1
0,B3,1.59962414715133,1
0,N5,0.857805750272073,0
0,N5,0.511512572876246,0
0,N3,0.445591702962342,0
0,N3,0.522360310963344,0
0,B4,0.858640191663389,1
0,A2,0.891183405924683,1
0,N2,0.524029193745975,0
0,B3,0.853633543315497,1
0,N4,0.468956061919168,0
0,N4,0.433909523483928,0
0,B2,1.04138285636143,1
0,A5,0.461446089397331,0
0,A5,0.570757911659629,0
0,A3,0.570757911659629,0
0,B0,0.679235292530611,1
0,A4,0.584943415311988,0
0,N5,0.789381556184223,0
0,B3,0.61081109844276,0
0,N4,1.04638950470932,0
0,A3,0.560744614963846,0
0,B3,0.89702449566389,1
0,A3,0.793553763140799,1
0,B1,0.698427444530861,1
0,N5,0.681738616704556,0
0,N6,0.518188104006768,0
0,A3,0.539883580180964,0
0,A1,1.05723724279642,1
0,A3,1.10480040210139,1
0,A5,0.806070384010528,1
0,B0,0.936243241055707,1
0,N5,0.674228644182719,0
0,N3,0.54071802157228,0
0,N4,0.348796501569773,0
0,B1,0.729301776009526,1
0,A1,1.14485358888452,1
0,N1,0.560744614963846,0
0,B1,0.862812398619965,1
0,B2,0.745156162444515,1
0,N1,0.504002600354409,0
0,B0,0.941249889403598,1
0,N4,0.614148864008021,0
0,N1,0.561579056355161,0
0,A2,0.443922820179711,0
0,A5,0.748493928009776,1
0,A5,0.559075732181215,0
0,N4,0.48981709670205,0
0,B2,0.636678781573533,1
0,B4,0.803567059836582,1
0,N3,0.547393552702802,0
0,A5,0.554069083833324,0
0,A4,1.02803179410038,1
0,N2,0.597460036181716,0
0,B1,1.06307833253562,1
0,N6,0.655870933573784,0
0,N6,0.600797801746978,0
0,N3,0.584108973920673,0
0,A1,1.5103389182806,1
0,N1,0.706771858444014,0
0,A3,0.84612357079366,0
0,A4,0.77769937670581,1
0,B5,0.859474633054704,1
0,N4,0.54238690435491,0
0,N5,0.532373607659127,0
0,B5,1.07726383618798,1
0,N4,0.554903525224639,0
0,N6,0.692586354791655,0
0,N4,0.497327069223887,0
0,N3,0.589950063659879,0
0,A4,0.893686730098629,1
0,B1,0.639182105747479,1
0,A2,0.646692078269316,1
0,N4,0.521525869572029,0
0,N6,0.451432792701548,0
0,N3,0.57409567722489,0
0,N4,0.707606299835329,0
0,B4,0.699261885922177,0
0,B4,0.816918122097626,1
0,B2,0.77769937670581,1
0,N6,0.465618296353908,0
0,N6,0.52319475235466,0
0,A1,0.463114972179962,0
0,N4,0.539883580180964,0
0,B0,0.836944715489192,1
0,A0,1.16905238923266,1
0,A3,0.513181455658877,0
0,N3,0.630003250443011,0
0,B4,0.99882634540435,1
0,N4,0.476466034441006,0
0,B0,0.778533818097125,1
0,N5,0.534042490441758,0
0,A5,1.01968738018723,1
0,N5,0.512347014267561,0
0,A4,0.91287888209888,0
0,N3,0.54238690435491,0
0,N6,1.01468073183934,1
0,N5,0.435578406266559,0
0,A5,0.829434742967355,1
0,N2,0.567420146094368,0
0,A1,1.12649587827558,1
0,B3,0.887011198968107,1
0,N2,0.514850338441507,0
0,A2,0.772692728357918,0
0,B4,0.916216647664141,1
0,A2,0.907872233750988,1
0,A2,1.05974056697036,1
0,A3,0.533208049050443,0
0,N6,0.570757911659629,0
0,N5,0.568254587485683,0
0,N6,0.549896876876747,0
0,B5,0.813580356532365,1
0,B2,0.856971308880758,1
0,A5,0.518188104006768,0
0,B0,0.711778506791905,1
0,A2,0.493154862267311,0
0,N2,0.635009898790903,0
0,N5,0.48981709670205,0
0,A5,0.876997902272324,1
0,B2,0.851964660532867,1
0,N2,0.672559761400089,0
0,N4,0.584108973920673,0
0,B5,0.809408149575789,1
0,N1,0.5090092487023,0
0,A0,1.06140944975299,1
0,B3,0.607473332877499,1
0,B2,0.725964010444264,1
0,N2,0.554069083833324,0
0,A0,1.62048518193421,1
0,N6,0.520691428180714,0
0,B0,0.927064385751239,1
0,N1,0.604135567312238,0
0,B2,0.774361611140549,1
0,A1,0.725129569052949,1
0,B1,0.638347664356164,1
0,A4,0.950428744708066,1
0,N1,0.685076382269817,0
0,N5,0.549896876876747,0
0,A3,0.945422096360174,1
0,B0,0.913713323490195,1
0,B2,0.538214697398334,1
0,N1,0.5582412907899,0
0,N5,0.561579056355161,0
0,N6,0.5090092487023,0
0,N4,0.647526519660631,0
0,B1,1.15152912001504,1
0,A4,0.496492627832572,0
0,A1,0.826096977402094,1
0,B2,0.821924770445518,1
0,A1,0.569923470268313,0
0,N4,0.493154862267311,0
0,N2,0.571592353050944,0
0,B5,0.685076382269817,1
0,N3,0.650864285225892,0
0,B2,0.802732618445267,1
0,B5,0.732639541574787,1
0,N5,0.497327069223887,0
0,N5,0.508174807310985,0
0,B5,0.612479981225391,1
0,N5,0.6950896789656,0
0,B2,0.504002600354409,1
0,N4,0.609976657051445,0
0,A2,0.49148597948468,0
0,N3,0.602466684529608,0
0,B1,0.789381556184223,1
0,B3,0.776030493923179,1
0,N4,0.457273882440755,0
0,B5,0.771858286966603,1
0,B3,0.543221345746225,1
0,N4,0.478134917223636,0
0,A0,0.940415448012283,1
0,N1,0.612479981225391,0
0,A1,0.665049788878251,1
0,A1,0.766017197227396,1
0,A2,0.5090092487023,0
0,N5,0.470624944701799,0
0,A2,0.64251987131274,1
0,N3,0.557406849398585,0
0,N6,0.55991017357253,0
0,N5,0.433075082092613,0
0,A5,0.758507224705559,1
0,A2,0.711778506791905,1
0,B5,0.815249239314996,1
0,A4,0.658374257747729,1
0,A3,0.711778506791905,1
0,N5,0.534876931833073,0
0,N6,0.584108973920673,0
0,N1,0.791884880358169,0
0,A5,0.740149514096624,1
0,N3,0.469790503310484,0
0,N3,0.476466034441006,0
0,N6,0.478134917223636,0
0,A4,0.464783854962592,0
0,B0,1.04054841497011,1
0,A5,0.669221995834828,1
0,B2,0.62499660209512,1
0,N5,0.614983305399337,0
0,N3,0.608307774268815,0
0,N5,0.564916821920422,0
0,A1,0.765182755836081,1
0,N3,0.471459386093114,0
0,A4,0.436412847657874,0
0,A5,0.443088378788396,0
0,A2,0.748493928009776,1
0,B5,0.719288479313742,1
0,B3,0.604970008703554,1
0,N1,0.601632243138293,0
0,A3,0.479803800006267,0
0,N1,0.670056437226143,0
0,A5,0.484810448354158,0
0,A0,0.76184499027082,1
0,A1,0.62499660209512,1
0,B4,0.637513222964848,1
0,A5,0.67756640974798,1
0,N6,0.471459386093114,0
0,N5,0.42473066817946,0
0,B2,0.646692078269316,1
0,N6,0.696758561748231,0
0,N5,0.478134917223636,0
0,A3,0.636678781573533,0
0,N3,0.470624944701799,0
0,A1,0.576599001398835,0
0,B5,0.96544868975174,1
0,B2,0.66004314053036,1
0,A3,0.738480631313993,1
0,N2,0.713447389574536,1
0,A0,1.24276170559684,0
0,A1,0.847816248309706,0
0,A2,1.0710920801627,0
0,N3,0.79094410246036,0
0,B3,1.05424107398511,1
0,B4,0.795156854004756,1
0,A4,0.938390406514221,1
0,B3,0.609795786051329,1
0,N1,0.614008537595725,0
0,N2,0.506583373213626,0
0,B1,0.713008198889033,1
0,A5,0.584519276784953,0
0,N5,0.595051155645943,0
0,A4,0.567668270607369,0
0,N2,0.624540416456715,0
0,A3,0.582412901012755,0
0,A4,0.588732028329349,0
0,A2,0.641391422634299,0
0,A5,0.862560878715092,0
0,B1,0.84360349676531,1
0,B0,0.889943763753667,1
0,B4,0.557136391746378,1
0,N1,0.692997629053151,0
0,A5,0.630859543773309,0
0,A2,0.729859205066617,1
0,A1,0.809901484410142,1
0,N5,0.8541353756263,1
0,A4,0.668774307672874,1
0,N5,0.773039908396676,0
0,N5,0.661401992470181,0
0,A1,0.736178332383211,1
0,N4,0.592944779873745,0
0,A5,0.582412901012755,0
0,B5,0.793050478232557,0
0,A0,0.902582018386855,1
0,B0,0.723540077750023,1
0,B2,0.601370282962537,1
0,B1,0.645604174178696,1
0,N1,0.714061386775132,0
0,N6,0.660348804584082,0
0,N4,0.578200149468359,0
0,B5,0.741444271813706,1
0,N5,0.579253337354458,0
0,B1,0.522381191505111,1
0,N3,0.663508368242379,0
0,N3,0.524487567277309,0
0,B0,0.593997967759844,1
0,B5,0.532913070366101,0
0,N5,0.550817264429784,1
0,A2,0.698263568483646,0
0,N2,0.614008537595725,0
0,A0,0.958400976350103,1
0,N2,0.713008198889033,0
0,A1,0.828858866359924,1
0,N5,0.536072634024398,0
0,A0,0.757242090105191,1
0,N3,0.691944441167052,0
0,N5,0.717220950433429,0
0,B0,0.635072295317705,1
0,A1,0.669827495558973,0
0,B5,0.635072295317705,1
0,B3,0.548710888657586,1
0,N4,0.643497798406497,0
0,A5,0.583466088898854,0
0,N6,0.568721458493468,0
0,A3,0.827805678473825,1
0,A5,0.60874259816523,0
0,A1,0.925752151881033,1
0,N4,0.696157192711448,0
0,A0,0.785678163029864,1
0,B4,0.703529507914141,1
0,N1,0.728806017180518,0
0,N5,0.61927447702622,0
0,N6,0.518168439960715,0
0,N5,0.707742259458537,0
0,B1,1.57346270183193,1
0,B3,1.62401572036468,1
0,B5,0.541338573454893,0
0,A5,0.579253337354458,0
0,A0,0.901528830500756,1
0,N5,0.623487228570616,0
0,B0,0.547657700771487,1
0,A1,0.764614405307884,1
0,N5,0.446551663705982,0
0,N2,0.57714696158226,0
0,N4,0.667721119786775,0
0,B4,0.893103327411964,1
0,A4,0.75829527799129,1
0,N1,0.593997967759844,0
0,A3,0.545551324999289,0
0,A4,0.76882715685228,0
0,A0,1.22801707519145,1
0,N4,0.663508368242379,0
0,B3,0.560295955404675,0
0,B2,0.853082187740201,1
0,A3,0.56556189483517,0
0,A4,0.75829527799129,1
0,B3,0.56661508272127,1
0,N1,0.680359374419963,0
0,B4,0.895209703184162,1
0,A2,0.761454841649587,1
0,N6,0.781465411485468,0
0,N5,0.617168101254022,0
0,A3,0.75829527799129,1
0,B3,1.03317731626313,1
0,A2,0.542391761340992,0
0,A0,0.996315740249667,1
0,N2,0.646657362064795,0
0,N4,0.767773968966181,0
0,N2,0.746710211244201,0
0,N3,0.675093434989468,0
0,N5,0.713008198889033,0
0,B1,0.740391083927607,1
0,B4,0.552923640201982,1
0,A3,0.706689071572438,0
0,B2,0.818326987498934,1
0,N5,0.776199472054973,1
0,N1,0.698263568483646,0
0,N3,0.677199810761666,0
0,A5,0.576093773696161,0
0,N1,0.707742259458537,0
0,A1,0.713008198889033,1
0,B1,0.563455519062973,1
0,A2,0.698263568483646,0
0,B0,0.77935903571327,1
0,N2,0.698263568483646,0
0,N5,0.698263568483646,0
0,B4,0.885731012209271,1
0,B2,0.50237062166923,0
0,N3,0.696157192711448,0
0,A5,0.663508368242379,0
0,A1,0.858348127170696,1
0,A3,0.637178671089903,1
0,B2,0.748816587016399,1
0,B1,0.640338234748201,1
0,B5,0.601370282962537,1
0,N5,0.711955011002934,0
0,N3,0.654029677267488,0
0,A3,0.965773291552796,1
0,N4,0.509742936871923,0
0,A5,0.60874259816523,0
0,B0,0.749869774902498,1
0,B5,0.590838404101547,1
0,N4,0.657189240925785,0
0,A3,0.960507352122301,1
0,N3,0.575040585810062,0
0,N2,0.322275493146298,0
0,B2,0.710901823116834,1
0,A5,0.645604174178696,0
0,N1,0.981571109844281,0
0,B1,0.605583034506933,1
0,N2,0.727752829294419,0
0,A2,0.647710549950893,1
0,N5,0.75829527799129,0
0,N3,0.685625313850458,0
0,A5,0.894156515298063,1
0,N1,0.788837726688162,0
0,B5,0.791997290346458,1
0,B0,0.578200149468359,1
0,A5,0.588732028329349,0
0,N2,0.701423132141943,0
0,B5,0.808848296524043,1
0,B4,0.751976150674696,1
0,A3,0.773039908396676,0
0,N6,0.714061386775132,0
0,N1,0.322275493146298,0
0,A4,0.575040585810062,0
0,A4,0.920486212450538,1
0,A0,0.766720781080082,1
0,N4,0.751976150674696,0
0,N3,0.697210380597547,0
0,B5,0.652976489381389,0
0,B3,0.568721458493468,1
0,N3,0.591891591987646,0
0,N2,0.59821071930424,0
0,A0,0.626646792228913,1
0,A4,0.997368928135766,1
0,A5,0.908901145703449,1
0,N2,0.721433701977825,0
0,B3,0.795156854004756,1
0,N6,0.679306186533864,0
0,A3,1.38283569444801,1
0,B2,0.679306186533864,1
0,N5,0.578200149468359,0
0,N5,0.675093434989468,0
0,N6,0.677199810761666,0
0,B4,0.762508029535686,1
0,B5,0.656136053039686,1
0,A3,0.604529846620834,0
0,N4,0.643497798406497,0
0,A0,0.837284369448716,1
0,N2,0.632965919545508,0
0,B2,0.761454841649587,1
0,B2,0.649816925723092,0
0,B5,0.734071956611013,1
0,A5,0.786731350915963,0
0,N2,0.713008198889033,0
0,A2,0.610848973937428,0
0,B3,0.820433363271132,1
0,N1,0.70458269580024,0
0,A3,0.660348804584082,0
0,A1,0.913113897247845,1
0,A5,0.719327326205626,1
0,B0,0.626646792228913,1
0,B3,0.793050478232557,1
0,N1,0.550817264429784,0
0,N6,0.609795786051329,0
0,N4,0.611902161823527,0
0,A3,0.531859882480002,0
0,A0,0.679306186533864,1
0,N6,0.568721458493468,0
0,A1,0.539232197682695,0
0,A0,0.695104004825349,1
0,N1,0.827805678473825,0
0,B5,1.35018686997894,1
0,N2,0.666667931900676,0
0,B5,0.817273799612835,1
0,N6,0.69405081693925,0
0,A1,0.905741582045152,1
0,B4,0.569774646379567,0
0,N1,0.77935903571327,0
0,B3,0.842550308879211,1
0,B4,0.743550647585904,1
0,N1,0.664561556128478,0
0,B0,0.68351893807826,1
0,N6,0.527647130935606,0
0,A4,0.983677485616479,1
0,A0,0.83307161790432,1
0,N1,0.573987397923963,0
0,A2,0.782518599371567,0
0,A4,0.700369944255844,0
0,B5,1.04792194666852,1
0,N1,0.849922624081904,0
0,A4,0.571881022151765,0
0,B4,0.810954672296241,1
0,A4,0.652976489381389,0
0,N1,0.686678501736557,0
0,N1,0.76882715685228,0
0,B0,0.659295616697983,1
0,A1,0.61927447702622,0
0,N6,0.602423470848636,0
0,A2,0.757242090105191,1
0,B5,0.529753506707804,0
0,A2,0.762508029535686,1
0,N5,0.522381191505111,0
0,B4,0.665614744014577,1
0,N2,0.550817264429784,0
0,N3,0.517115252074616,0
0,A2,0.793050478232557,1
0,A4,0.5339662582522,0
0,A5,0.671933871331171,0
0,B4,0.827805678473825,1
0,N5,0.575040585810062,0
0,N1,0.73723152026931,0
0,A0,0.837284369448716,1
0,N4,0.647710549950893,0
0,B2,0.722486889863924,1
0,A5,0.763561217421785,1
0,N2,0.661401992470181,0
0,A0,0.817273799612835,1
0,N2,0.663508368242379,0
0,N3,0.675093434989468,0
0,B4,0.641391422634299,1
0,A0,0.786731350915963,1
0,A5,0.639285046862101,0
0,N5,0.573987397923963,0
0,A4,0.592944779873745,0
0,B5,0.705635883686339,1
0,B0,0.852028999854102,1
0,N1,0.681412562306062,0
0,B0,0.611902161823527,1
0,A0,0.691944441167052,1
0,N3,0.592944779873745,0
0,A3,0.519221627846814,0
0,A1,0.717220950433429,0
0,A1,0.746710211244201,1
0,B3,0.649816925723092,1
0,B1,0.639285046862101,1
0,N4,0.615061725481824,0
0,N2,0.599263907190339,0
0,A3,0.837284369448716,1
0,A2,0.610848973937428,0
0,N3,0.576093773696161,0
0,B4,0.68351893807826,1
0,B5,0.678252998647765,1
0,N4,0.690891253280953,1
0,N2,0.631912731659408,0
0,N1,0.642444610520399,0
0,B0,0.709848635230735,1
0,A2,0.76882715685228,1
0,N5,0.625593604342814,0
0,B5,0.604529846620834,0
0,B4,0.830965242132122,1
0,N1,0.671933871331171,0
0,A0,0.786731350915963,1
0,N2,0.687731689622656,0
0,B4,0.827805678473825,1
0,N5,0.661401992470181,0
0,A4,0.596104343532042,0
0,A5,0.689838065394854,1
0,N3,0.597157531418141,0
0,N4,0.474987736630655,0
0,A0,0.691944441167052,1
0,B0,0.559242767518576,1
0,N2,0.632965919545508,0
0,N3,0.590838404101547,0
0,N3,0.549764076543685,0
0,N3,0.656136053039686,0
0,N6,0.580306525240557,0
0,B3,0.705635883686339,0
0,A0,0.766720781080082,1
0,A5,0.803582357093548,1
0,N1,0.94049678228642,0
0,A0,0.727752829294419,1
0,B4,0.846763060423607,1
0,N4,0.593997967759844,0
0,B4,1.12059191080935,0
0,N6,0.68351893807826,0
0,B5,0.528700318821705,0
0,A4,0.797263229776954,1
0,A3,0.753029338560795,1
0,N6,1.1785172445448,0
0,B1,0.702476320028042,1
0,N4,0.872957936672514,0
0,A5,0.487606656601241,0
0,N1,0.626787585767033,0
0,N6,0.632468440018698,0
0,B2,1.18540492051409,1
0,B0,0.886213263259732,1
0,B2,0.700638691038677,1
0,N3,0.514117309775678,0
0,A5,0.594596078340931,0
0,A3,0.951543087153879,1
0,A2,1.02350057434163,1
0,B4,0.676968464990073,1
0,A2,0.739457861758387,1
0,N6,0.534000299656505,0
0,N1,0.943968614818325,0
0,N4,0.453521531091252,0
0,B3,1.20812833752075,1
0,B4,0.690223791577291,1
0,N6,0.606904595886205,0
0,N5,0.482872611391521,0
0,B3,1.13901127745882,1
0,A3,0.574713088460104,0
0,B2,0.822777057449473,1
0,N4,0.637202485228418,0
0,N5,0.587021606005378,0
0,N5,0.642883339480083,0
0,N3,0.604064168760373,0
0,N1,0.603117359718429,0
0,A4,0.506542837440125,0
0,B0,0.809521730862255,1
0,B1,0.712000399542007,1
0,N1,0.660872711277022,0
0,A1,0.701585500080621,1
0,B2,0.848340901581965,1
0,N3,0.559564143788997,0
0,N3,0.486659847559297,0
0,B0,0.555776907621221,1
0,A4,0.559564143788997,0
0,B2,0.644776957563972,1
0,N4,0.733777007506722,0
0,N2,0.701585500080621,0
0,B3,0.480032184265688,0
0,B5,0.807628112778367,1
0,N6,0.480978993307632,0
0,A1,0.502755601272348,0
0,A1,0.832245147868915,1
0,N5,0.66939399265452,0
0,B4,0.784904695771707,1
0,B5,0.859702610085295,1
0,B1,1.32742627680571,1
0,N1,0.660872711277022,0
0,N6,0.467723666720414,0
0,A3,0.503702410314292,0
0,A5,0.609745023012038,0
0,N4,0.52831944540484,0
0,A3,0.723362108045337,1
0,A1,0.943021805776381,1
0,N1,0.739457861758387,0
0,N4,0.594596078340931,0
0,N2,0.483819420433465,0
0,B3,0.770702560142545,1
0,N6,0.627734394808977,0
0,B1,1.30659647788294,1
0,B4,0.679808892115905,1
0,B1,0.59648969642482,1
0,N2,0.520744973069287,0
0,B3,0.958170750447488,1
0,N5,0.460149194384861,0
0,B5,0.560510952830942,0
0,N6,0.495181128936795,0
0,B5,0.772596178226433,1
0,A0,0.31434060192546,0
0,B0,1.00361758446081,1
0,N4,0.5510428624115,0
0,N6,0.572819470376216,0
0,A3,1.51110723094288,1
0,B0,0.745138716010052,1
0,B2,0.748925952177829,0
0,B1,0.757447233555326,1
0,N2,0.639096103312307,0
0,N6,0.616372686305647,0
0,B1,0.660872711277022,1
0,B5,0.649511002773692,1
0,N3,0.59648969642482,0
0,N2,0.641936530438139,0
0,B0,0.832245147868915,1
0,B2,1.15889426733965,1
0,B2,0.806681303736423,1
0,B4,1.18729853859797,1
0,N2,0.592702460257043,0
0,A0,0.816149394155864,1
0,N6,0.507489646482069,0
0,N6,0.660872711277022,0
0,N2,0.572819470376216,0
0,A0,0.749872761219773,1
0,B4,0.718628062835616,1
0,B4,1.56223491920786,1
0,B4,1.01876652913191,1
0,N5,0.611638641095926,0
0,N2,0.63530886714453,0
0,N1,0.687383364451459,0
0,A4,0.632468440018698,0
0,B1,1.02255376529969,1
0,A1,0.756500424513382,1
0,B5,1.00740482062858,1
0,B4,0.923138815895554,1
0,B5,0.809521730862255,1
0,N3,0.580393942711769,0
0,A2,1.22043685506602,1
0,B1,0.718628062835616,1
0,N1,0.491393892769018,0
0,A5,1.55939449208203,1
0,A4,0.502755601272348,0
0,A2,0.825617484575306,1
0,A3,1.08409635302606,1
0,N2,0.543468390075947,0
0,A4,0.929766479189163,1
0,N3,0.615425877263703,0
0,N1,0.68548974636757,0
0,B4,0.445000249713754,0
0,B3,1.35393692998015,1
0,A2,0.721468489961448,0
0,B3,1.04054313709663,1
0,N1,0.823723866491417,0
0,N3,0.699691881996733,0
0,A4,0.526425827320952,0
0,A1,1.59916047184368,1
0,N4,0.540627962950114,0
0,A0,0.729989771338946,1
0,B0,0.651404620857581,1
0,N5,0.617319495347591,0
0,A2,0.647617384689804,0
0,N1,0.527372636362896,0
0,N6,0.568085425166495,0
0,A1,1.102085724823,1
0,A0,0.791532359065316,1
0,A1,1.13048999608132,1
0,A4,0.640989721396195,0
0,N3,0.288776757792968,1
0,A4,0.544415199117891,0
0,N5,0.540627962950114,0
0,N4,0.648564193731748,0
0,B0,0.591755651215099,1
0,N3,0.563351379956774,0
0,B5,0.699691881996733,1
0,N3,0.485713038517353,0
0,B3,0.97237288607665,1
0,N2,0.565244998040662,0
0,A3,0.631521630976753,1
0,N2,0.599330123550652,0
0,A1,1.05853250889357,1
0,N2,0.486659847559297,0
0,B1,0.554830098579277,1
0,B2,0.762181278765047,1
0,A0,0.679808892115905,1
0,N2,0.671287610738408,0
0,B2,0.533053490614561,0
0,N6,0.556723716663165,0
0,N5,0.663713138402855,0
0,N3,0.618266304389535,0
0,B4,0.712947208583951,1
0,B3,0.966692031824985,1
0,N2,0.499915174146515,0
0,N5,0.658979093193134,0
0,A5,0.462042812468749,0
0,N1,0.560510952830942,0
0,B5,0.93355371535694,1
0,B1,0.978053740328315,1
0,B3,0.523585400195119,0
0,B3,0.688330173493403,1
0,N3,0.534947108698449,0
0,A0,0.747979143135885,1
0,N2,0.647617384689804,0
0,A0,0.791532359065316,1
0,N5,0.712947208583951,0
0,N5,0.587021606005378,0
0,A5,0.678862083073961,0
0,B2,0.82656429361725,1
0,N5,0.556723716663165,0
0,A4,0.504649219356236,0
0,A1,1.22990494548546,1
0,A5,0.48950027468513,0
0,B3,0.731883389422834,1
0,B5,0.48950027468513,0
0,B0,0.827511102659194,1
0,B3,0.740404670800332,1
0,N1,0.492340701810962,0
0,B4,0.88810688134362,1
0,A3,0.814255776071976,1
0,B3,1.02444738338358,1
0,N1,0.659925902235078,0
0,N1,0.673181228822296,0
0,A3,0.642883339480083,0
0,A4,1.288607106086,1
0,B4,0.501808792230404,0
0,B1,0.509383264565957,1
0,B4,0.566191807082607,1
0,N5,0.583234369837601,0
0,B0,0.687383364451459,1
0,N4,0.51695773690151,0
0,N1,0.598383314508708,0
0,A4,1.11628786045216,1
0,N6,0.661819520318966,0
0,N5,0.553883289537332,0
0,B1,1.27345816141489,1
0,A3,0.527372636362896,0
0,N4,0.536840726782338,0
0,A4,0.734723816548667,1
0,N2,0.686436555409515,0
0,N3,0.616372686305647,0
0,A5,0.551989671453444,0
0,B4,0.468670475762358,0
0,B0,0.830351529785026,1
0,A5,0.700638691038677,1
0,N3,0.527372636362896,0
0,N5,0.48950027468513,0
0,A5,0.474351330014023,0
0,B2,1.19013896572381,1
0,B1,1.16362831254937,1
0,N2,0.61258545013787,0
0,B0,0.908936680266392,1
0,N4,0.498021556062627,0
0,A2,0.496127937978739,0
0,B2,1.12859637799744,1
0,N2,0.598383314508708,0
0,A3,1.03959632805469,1
0,A3,0.575659897502048,0
0,B3,0.993202684999422,1
0,N3,0.63530886714453,0
0,N4,0.544415199117891,0
0,A1,0.979947358412203,1
0,N3,0.521691782111231,0
0,N6,0.411861933245709,0
0,N2,0.592702460257043,0
0,B3,0.675074846906185,1
0,A5,0.546308817201779,0
0,A3,0.486659847559297,0
0,A5,0.654245047983413,0
0,N5,0.57376627941816,0
0,A1,0.614479068221758,0
0,B0,0.783011077687819,1
0,B0,0.883372836133899,1
0,N3,0.580393942711769,0
0,N2,0.510330073607901,0
0,N4,0.599330123550652,0
0,N2,0.627734394808977,0
0,B4,0.746085525051996,1
0,N2,0.623000349599256,0
0,B2,0.808574921820311,1
0,A4,0.586074796963434,0
0,N3,0.567138616124551,0
0,N6,0.525479018279008,0
0,N6,0.460149194384861,0
0,B1,0.774489796310321,1
0,B3,0.688330173493403,1
0,B4,0.853074946791686,1
0,A2,0.474351330014023,0
0,N4,0.442159822587922,0
0,A1,0.722415299003392,1
0,N5,0.555776907621221,0
0,B2,0.873904745714458,1
0,B3,0.743245097926164,1
0,A4,0.504649219356236,0
0,N4,0.554830098579277,0
0,B5,0.829404720743082,1
0,N2,0.543468390075947,0
0,A2,0.619213113431479,0
0,B1,0.840766429246412,1
0,N1,0.605957786844261,0
0,B4,0.971426077034706,1
0,N2,0.498021556062627,0
0,N6,0.495181128936795,0
0,A5,0.600276932592596,0
0,B5,1.42210718100013,1
0,N2,0.629628012892865,0
0,B2,0.740404670800332,1
0,B0,0.843606856372245,1
0,N2,0.620159922473423,0
0,A4,0.75365999738755,0
0,B4,1.68626690370255,1
0,B5,0.789638740981428,1
0,N6,0.619213113431479,0
0,B3,0.534947108698449,0
0,N2,0.607851404928149,0
0,A0,1.21759642794019,1
0,A4,0.619213113431479,0
0,A2,0.963851604699153,1
0,A4,0.788691931939484,1
0,N5,0.547255626243723,0
0,B4,0.453521531091252,0
0,B0,0.726202535171169,1
0,A5,0.726202535171169,1
0,N1,0.620159922473423,0
0,B4,0.603117359718429,1
0,N6,0.536840726782338,0
0,N5,0.508436455524013,0
0,N4,0.514117309775678,0
0,A0,0.707266354332286,1
0,A4,0.542521581034002,0
0,B2,0.701585500080621,1
0,B2,0.637202485228418,1
0,B2,0.53968115390817,1
0,N1,0.513170500733733,0
0,B3,0.829404720743082,1
0,N4,0.515064118817622,0
0,N1,0.56240457091483,0
0,N4,0.509383264565957,0
0,A2,0.479085375223744,0
0,B5,0.852128137749742,1
0,N2,0.653298238941469,0
0,B4,0.577553515585936,1
0,B3,0.682649319241738,1
0,A4,0.537787535824282,0
0,A3,1.17025597584298,1
0,N2,0.591755651215099,0
0,B3,0.534000299656505,0
0,A4,0.912723916434168,1
0,B2,0.731883389422834,1
0,A2,0.771649369184489,1
0,B2,0.629628012892865,1
0,N5,0.609745023012038,0
0,N5,0.57376627941816,0
0,N4,0.499915174146515,0
0,B0,1.01781972008997,1
0,N2,0.626787585767033,0
0,N6,0.544415199117891,0
0,B4,0.764074896848935,1
0,B4,0.763128087806991,1
0,N4,0.952489896195823,0
0,A2,0.58512798792149,0
0,B2,1.04093168425326,0
0,A0,0.621451751792992,0
0,A1,1.18248458327278,1
0,B2,0.901968167532884,1
0,A1,0.852769903849272,1
0,N5,0.506655803197897,0
0,N4,0.597284183667709,0
0,B0,0.811339787063073,1
0,B4,0.443647500585553,0
0,B2,0.988280910837466,1
0,A4,0.510971440363127,0
0,N3,0.635261790721725,0
0,A5,0.895926275501563,1
0,N4,0.668060633177466,0
0,N6,0.509245185497035,0
0,N5,0.50406642089876,0
0,B3,0.450552520049919,0
0,A5,0.918367588760755,1
0,N6,0.595557928801617,0
0,A1,0.795803493268248,1
0,A2,0.518739587260539,0
0,N3,0.716395769428032,0
0,B4,0.621451751792992,0
0,A0,1.14364384878571,1
0,B1,0.643893065052183,1
0,N1,0.690501946436658,0
0,A0,0.886431873738059,1
0,A1,0.80357164016566,1
0,N6,0.594694801368571,0
0,B0,0.849317394117089,1
0,N3,0.648208702217412,0
0,B0,0.655113721681779,1
0,N3,0.586926654471159,0
0,B0,0.827739208290943,1
0,N6,0.527370861590997,0
0,N1,0.536002135921455,0
0,A1,0.936493264854717,1
